Código Ámbito,Ámbito,Código área,Área,Código Elemento,Elemento,Código Producto,Producto,Código año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo
QV,Valor de la Producción Agrícola,5207,América del Sur,58,Gross Production Value (constant 2014-2016 thousand US$),1185,Capullos devanables,2016,2016,1000 US$,8290,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,58,Gross Production Value (constant 2014-2016 thousand US$),1185,Capullos devanables,2017,2017,1000 US$,8825,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,58,Gross Production Value (constant 2014-2016 thousand US$),1185,Capullos devanables,2018,2018,1000 US$,8871,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,152,Producción Bruta 2014-2016 (miles I$),587,Caquis,2015,2015,1000 Int. $,70675,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,152,Producción Bruta 2014-2016 (miles I$),587,Caquis,2016,2016,1000 Int. $,59648,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,152,Producción Bruta 2014-2016 (miles I$),587,Caquis,2017,2017,1000 Int. $,66997,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,152,Producción Bruta 2014-2016 (miles I$),587,Caquis,2018,2018,1000 Int. $,57754,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,152,Producción Bruta 2014-2016 (miles I$),587,Caquis,2019,2019,1000 Int. $,62059,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,57,Producción Bruta (miles US$),587,Caquis,2015,2015,1000 US$,51976,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,57,Producción Bruta (miles US$),587,Caquis,2016,2016,1000 US$,49355,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,57,Producción Bruta (miles US$),587,Caquis,2017,2017,1000 US$,57411,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,57,Producción Bruta (miles US$),587,Caquis,2018,2018,1000 US$,37199,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,58,Gross Production Value (constant 2014-2016 thousand US$),587,Caquis,2015,2015,1000 US$,71210,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,58,Gross Production Value (constant 2014-2016 thousand US$),587,Caquis,2016,2016,1000 US$,60199,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,58,Gross Production Value (constant 2014-2016 thousand US$),587,Caquis,2017,2017,1000 US$,67600,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,58,Gross Production Value (constant 2014-2016 thousand US$),587,Caquis,2018,2018,1000 US$,58361,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,152,Producción Bruta 2014-2016 (miles I$),1122,"Carne indígena, asno",2015,2015,1000 Int. $,704,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,152,Producción Bruta 2014-2016 (miles I$),1122,"Carne indígena, asno",2017,2017,1000 Int. $,761,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,152,Producción Bruta 2014-2016 (miles I$),1122,"Carne indígena, asno",2018,2018,1000 Int. $,590,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,152,Producción Bruta 2014-2016 (miles I$),1122,"Carne indígena, asno",2019,2019,1000 Int. $,682,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,152,Producción Bruta 2014-2016 (miles I$),972,"Carne indígena, búfalo",2015,2015,1000 Int. $,14505,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,152,Producción Bruta 2014-2016 (miles I$),972,"Carne indígena, búfalo",2016,2016,1000 Int. $,17428,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,152,Producción Bruta 2014-2016 (miles I$),972,"Carne indígena, búfalo",2017,2017,1000 Int. $,19088,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,152,Producción Bruta 2014-2016 (miles I$),972,"Carne indígena, búfalo",2018,2018,1000 Int. $,24210,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,152,Producción Bruta 2014-2016 (miles I$),972,"Carne indígena, búfalo",2019,2019,1000 Int. $,21537,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,152,Producción Bruta 2014-2016 (miles I$),1120,"Carne indígena, caballo",2015,2015,1000 Int. $,204551,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,152,Producción Bruta 2014-2016 (miles I$),1120,"Carne indígena, caballo",2016,2016,1000 Int. $,201942,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,152,Producción Bruta 2014-2016 (miles I$),1120,"Carne indígena, caballo",2017,2017,1000 Int. $,211592,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,152,Producción Bruta 2014-2016 (miles I$),1120,"Carne indígena, caballo",2018,2018,1000 Int. $,227034,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,152,Producción Bruta 2014-2016 (miles I$),1120,"Carne indígena, caballo",2019,2019,1000 Int. $,227945,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,57,Producción Bruta (miles US$),1120,"Carne indígena, caballo",2015,2015,1000 US$,82734,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,57,Producción Bruta (miles US$),1120,"Carne indígena, caballo",2016,2016,1000 US$,76010,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,57,Producción Bruta (miles US$),1120,"Carne indígena, caballo",2017,2017,1000 US$,78358,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,57,Producción Bruta (miles US$),1120,"Carne indígena, caballo",2018,2018,1000 US$,73349,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,58,Gross Production Value (constant 2014-2016 thousand US$),1120,"Carne indígena, caballo",2015,2015,1000 US$,93557,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,58,Gross Production Value (constant 2014-2016 thousand US$),1120,"Carne indígena, caballo",2016,2016,1000 US$,91419,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,58,Gross Production Value (constant 2014-2016 thousand US$),1120,"Carne indígena, caballo",2017,2017,1000 US$,94980,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,58,Gross Production Value (constant 2014-2016 thousand US$),1120,"Carne indígena, caballo",2018,2018,1000 US$,100639,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,152,Producción Bruta 2014-2016 (miles I$),1032,"Carne indígena, caprino",2015,2015,1000 Int. $,385313,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,152,Producción Bruta 2014-2016 (miles I$),1032,"Carne indígena, caprino",2016,2016,1000 Int. $,373264,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,152,Producción Bruta 2014-2016 (miles I$),1032,"Carne indígena, caprino",2017,2017,1000 Int. $,396886,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,152,Producción Bruta 2014-2016 (miles I$),1032,"Carne indígena, caprino",2018,2018,1000 Int. $,399095,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,152,Producción Bruta 2014-2016 (miles I$),1032,"Carne indígena, caprino",2019,2019,1000 Int. $,408261,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,57,Producción Bruta (miles US$),1032,"Carne indígena, caprino",2015,2015,1000 US$,158711,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,57,Producción Bruta (miles US$),1032,"Carne indígena, caprino",2016,2016,1000 US$,141692,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,57,Producción Bruta (miles US$),1032,"Carne indígena, caprino",2017,2017,1000 US$,153889,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,57,Producción Bruta (miles US$),1032,"Carne indígena, caprino",2018,2018,1000 US$,132866,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,58,Gross Production Value (constant 2014-2016 thousand US$),1032,"Carne indígena, caprino",2015,2015,1000 US$,255565,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,58,Gross Production Value (constant 2014-2016 thousand US$),1032,"Carne indígena, caprino",2016,2016,1000 US$,251020,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,58,Gross Production Value (constant 2014-2016 thousand US$),1032,"Carne indígena, caprino",2017,2017,1000 US$,261278,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,58,Gross Production Value (constant 2014-2016 thousand US$),1032,"Carne indígena, caprino",2018,2018,1000 US$,253438,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,152,Producción Bruta 2014-2016 (miles I$),1055,"Carne indígena, cerdo",2015,2015,1000 Int. $,10971202,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,152,Producción Bruta 2014-2016 (miles I$),1055,"Carne indígena, cerdo",2016,2016,1000 Int. $,11490617,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,152,Producción Bruta 2014-2016 (miles I$),1055,"Carne indígena, cerdo",2017,2017,1000 Int. $,11725843,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,152,Producción Bruta 2014-2016 (miles I$),1055,"Carne indígena, cerdo",2018,2018,1000 Int. $,12304799,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,152,Producción Bruta 2014-2016 (miles I$),1055,"Carne indígena, cerdo",2019,2019,1000 Int. $,12774232,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,57,Producción Bruta (miles US$),1055,"Carne indígena, cerdo",2015,2015,1000 US$,9726888,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,57,Producción Bruta (miles US$),1055,"Carne indígena, cerdo",2016,2016,1000 US$,9386237,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,57,Producción Bruta (miles US$),1055,"Carne indígena, cerdo",2017,2017,1000 US$,10088620,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,57,Producción Bruta (miles US$),1055,"Carne indígena, cerdo",2018,2018,1000 US$,8676144,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,58,Gross Production Value (constant 2014-2016 thousand US$),1055,"Carne indígena, cerdo",2015,2015,1000 US$,12056102,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,58,Gross Production Value (constant 2014-2016 thousand US$),1055,"Carne indígena, cerdo",2016,2016,1000 US$,12222178,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,58,Gross Production Value (constant 2014-2016 thousand US$),1055,"Carne indígena, cerdo",2017,2017,1000 US$,12194407,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
QV,Valor de la Producción Agrícola,5207,América del Sur,58,Gross Production Value (constant 2014-2016 thousand US$),1055,"Carne indígena, cerdo",2018,2018,1000 US$,12755779,A,"Agregado, puede incluir datos oficiales, semi-oficiales, estimados o calculados"
